Example	pred	gold	neutral	contradiction	entailment
a boy wearing orange star glasses is sitting down holding a toy hammer . --> a boy wearing glasses is sitting while holding a toy hammer .	entailment	entailment	0.197205379605	0.0560470186174	0.746747553349
a boy wearing orange star glasses is sitting down holding a toy hammer . --> a boy is showing off the prizes he won at the fair .	neutral	neutral	0.979107797146	0.0156760271639	0.00521610677242
a boy wearing orange star glasses is sitting down holding a toy hammer . --> a dog and a pig play in some mud .	contradiction	contradiction	0.0206821151078	0.978444397449	0.000873504148331
a little boy is sitting next to a bed while wearing orange sunglasses and playing with a toy hammer --> a little boy is playing inside his bedroom	neutral	neutral	0.562642812729	0.269460707903	0.167896538973
a little boy is sitting next to a bed while wearing orange sunglasses and playing with a toy hammer --> a boy is playing with a toy	entailment	entailment	0.0770743265748	0.016268754378	0.906656980515
a little boy is sitting next to a bed while wearing orange sunglasses and playing with a toy hammer --> a little boy is jumping on his bed while playing with a toy hammer	contradiction	contradiction	0.389576464891	0.544776618481	0.0656469240785
a girl leaps through the air while running on the riverbank . --> the girl is asleep on the riverbank .	contradiction	contradiction	0.000121847348055	0.99987745285	6.61690137349e-07
a girl leaps through the air while running on the riverbank . --> the girl is wearing pants .	neutral	neutral	0.922731995583	0.0561381131411	0.0211298502982
a girl leaps through the air while running on the riverbank . --> the girl is in the air .	entailment	entailment	0.0301034487784	0.010258260183	0.959638297558
a woman is walking down the street with a brown bookbag on her back . --> she has black book bag	neutral	contradiction	0.455255150795	0.410886883736	0.133858010173
a woman is walking down the street with a brown bookbag on her back . --> she is walking with a bag	entailment	entailment	0.253804624081	0.0628141090274	0.683381259441
a woman is walking down the street with a brown bookbag on her back . --> a woman is walking down the street	entailment	entailment	0.0898224264383	0.0784314647317	0.831746041775
a woman is sitting in a street market stand where there are various items for sale , such as fish . --> she has no fish for sale .	contradiction	contradiction	0.0422922708094	0.955648839474	0.00205889483914
a woman is sitting in a street market stand where there are various items for sale , such as fish . --> the woman is in a street market .	entailment	entailment	0.140494927764	0.0513880327344	0.808117032051
a man pushing a food cart stands in front of a stone building and holds onto the bars covering a window . --> a man adjusts his hat before a meeting .	neutral	contradiction	0.825713694096	0.072089754045	0.102196544409
a man pushing a food cart stands in front of a stone building and holds onto the bars covering a window . --> a man peering into a window to see if others would like to buy some food .	neutral	neutral	0.898998618126	0.0323256701231	0.0686757192016
a man pushing a food cart stands in front of a stone building and holds onto the bars covering a window . --> a man with his food cart .	entailment	entailment	0.046241145581	0.014196828939	0.939562022686
an older and younger man smiling . --> two men are smiling and laughing at the cats playing on the floor .	contradiction	neutral	0.147973135114	0.851242721081	0.000784108357038
an older and younger man smiling . --> two young girls are smiling at themselves in the mirror .	contradiction	contradiction	0.0267366822809	0.972652673721	0.000610683055129
an older and younger man smiling . --> two men are smiling .	entailment	entailment	0.174083694816	0.0621936507523	0.763722658157
two boys standing on top of a diving platform and one captured midair . --> two boys standing bravely on top of a diving platform	neutral	entailment	0.512480258942	0.143336087465	0.344183593988
two boys standing on top of a diving platform and one captured midair . --> two boys standing on top of a diving platform	entailment	entailment	0.203781023622	0.205941647291	0.590277314186
two boys standing on top of a diving platform and one captured midair . --> two boys standing on top of a spaceship	contradiction	contradiction	0.0985950380564	0.749989569187	0.151415348053
a girl in a pink shirt is teaching a young man in a striped sweater how to knit . --> the girl is teaching someone to knit .	entailment	entailment	0.374201178551	0.0629461333156	0.562852680683
a girl in a pink shirt is teaching a young man in a striped sweater how to knit . --> the girl is wearing a yellow shirt .	contradiction	contradiction	0.269618362188	0.465641021729	0.264740586281
a girl in a pink shirt is teaching a young man in a striped sweater how to knit . --> the girl is teaching her boyfriend how to knit .	neutral	neutral	0.886189818382	0.103999629617	0.00981060601771
a race car speeds away while a man covers his ears . --> there are no cars	contradiction	contradiction	0.0027254736051	0.996425569057	0.00084894936299
a race car speeds away while a man covers his ears . --> the race car is on a track	entailment	neutral	0.241638422012	0.061424549669	0.696937024593
a lady with red-hair peeking into the back of a car . --> a lady is looking at a fire truck .	neutral	contradiction	0.464799165726	0.331083387136	0.204117491841
a lady with red-hair peeking into the back of a car . --> a lady is looking in a car .	entailment	entailment	0.0777975171804	0.083018258214	0.839184224606
a lady with red-hair peeking into the back of a car . --> a lady is looking in a car at a dog .	entailment	neutral	0.358096778393	0.268818676472	0.373084485531
a man playing a banjo near a tree at an outdoor event . --> the man is playing a musical instrument at an event .	entailment	entailment	0.193691387773	0.00982833094895	0.796480238438
a man playing a banjo near a tree at an outdoor event . --> the man is playing a cello inside .	contradiction	contradiction	0.00247748638503	0.997301399708	0.000221193011384
a man playing a banjo near a tree at an outdoor event . --> the man playing a banjo is trying to earn money .	neutral	neutral	0.950576424599	0.0449972227216	0.00442628143355
the band prepares for the next song . --> the band has been together for years .	entailment	neutral	0.466164052486	0.0465469919145	0.487288951874
the band prepares for the next song . --> there are multiple people present .	entailment	neutral	0.0562923960388	0.00662634614855	0.93708127737
the band prepares for the next song . --> there is only one person present .	contradiction	contradiction	0.00859641935676	0.988072752953	0.00333081511781
a group of men work on some streetcar rails . --> the group of men are asleep at the parade .	contradiction	contradiction	0.00144573126454	0.99852836132	2.58926756942e-05
a group of men work on some streetcar rails . --> the group of men are fixing the rails .	neutral	entailment	0.793643891811	0.097783640027	0.108572535217
a group of men work on some streetcar rails . --> the group of men are workers .	entailment	entailment	0.48103711009	0.0179197266698	0.501043140888
a young boy and girl playing baseball in a grassy field . --> dog running up hill	contradiction	contradiction	0.0244499091059	0.953262925148	0.0222871303558
a young boy and girl playing baseball in a grassy field . --> kids play t-ball	contradiction	contradiction	0.208148866892	0.451833367348	0.340017825365
